no;Item1;Item2;Item3;Item4;Item5;Item6;Item7;Item8;Item9;Item10;Item11;Item12;Item13;Item14;Item15;Item16;Item17;Item18;Item19;Item20;group;criterion
1152;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0.303
1153;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0.642
1154;0;0;1;0;1;0;1;1;0;1;0;0;1;1;0;0;0;0;0;1;1;0.88
1155;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;0.787
1156;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1.383
1157;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;0;1;0;0.757
1158;0;0;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;0;0;1;1;0.728
1159;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1.354
1160;0;1;0;1;1;1;1;0;0;1;1;1;0;0;1;1;1;1;1;0;0;0.128
1161;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;-0.658
1162;0;0;1;1;1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0.516
1163;1;1;0;1;0;0;0;1;0;0;1;1;1;0;1;0;0;1;0;1;0;0.219
1164;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;-0.106
1165;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0.979
1166;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0.232
1167;0;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0.837
1168;1;0;0;1;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0.704
1169;1;0;1;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0.624
1170;0;1;1;1;1;0;1;1;0;1;1;1;0;0;1;1;1;0;0;1;0;0.459
1171;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0.21
1172;0;1;1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0.442
1173;1;0;1;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0.564
1174;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.93
1175;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0.841
1176;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0.734
1177;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;0.654
1178;1;0;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;1;1;1;0.442
1179;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;-0.152
1180;1;1;1;1;0;0;1;1;0;1;0;1;1;0;1;0;1;0;0;0;0;1.029
1181;1;1;1;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;0;1;0;1.498
1182;0;1;1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1.128
1183;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0.107
1184;0;1;0;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0.568
1185;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;1;1;0;1;1;1;0.596
1186;0;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1.354
1187;0;0;0;1;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1.39
1188;1;1;1;1;1;1;0;1;0;0;1;0;1;0;1;1;0;1;1;1;1;0.724
1189;0;0;1;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;0;1;0.926
1190;1;0;1;0;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1.183
1191;1;1;1;0;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;1;0;1.082
1192;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1.765
1193;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0.837
1194;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;1;1;0.849
1195;1;1;0;0;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;1;0;0.946
1196;1;1;1;1;0;0;1;0;1;1;0;0;0;0;1;1;0;0;1;0;1;0.243
1197;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;0;0;0.354
1198;1;1;1;1;1;1;0;0;0;1;0;1;1;1;0;0;1;0;1;0;1;1.098
1199;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;-0.366
1200;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0.755
1201;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;1;1.132
1202;1;0;1;1;1;1;1;0;1;1;0;0;1;1;1;1;0;1;1;0;1;0.864
1203;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0.712
1204;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;-0.03
1205;0;1;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;-0.241
1206;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1.405
1207;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0.23
1208;0;0;1;0;1;1;1;1;1;1;0;0;0;0;0;1;0;1;0;0;1;0.257
1209;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1.172
1210;1;0;0;0;1;1;1;1;0;1;1;0;1;0;0;1;1;0;0;0;1;0.343
1211;1;0;1;1;1;0;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;0.757
1212;0;0;1;1;1;1;1;0;0;0;1;0;1;1;1;1;0;0;1;1;0;0.767
1213;0;1;0;1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;0;0;1;1.145
1214;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0.905
1215;1;0;1;1;1;1;0;1;0;0;1;0;1;1;1;0;0;0;0;1;1;0.957
1216;1;0;1;1;0;0;0;1;1;1;1;1;1;0;1;0;1;1;0;0;1;0.496
1217;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;1.284
1218;0;0;1;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;0.778
1219;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0.772
1220;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0.615
1221;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;1;1.045
1222;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;1;1;0;1;0;0.696
1223;1;1;0;0;0;1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;1;0.787
1224;0;1;1;1;1;1;0;1;1;1;0;0;1;0;1;0;0;0;0;1;0;-0.139
1225;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;0.631
1226;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;0;1;0;0;1;0;0.357
1227;1;0;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;1;-0.144
1228;0;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;0.797
1229;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;0;0;1;1;0;0;0.766
1230;1;1;0;0;1;0;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0.731
1231;1;1;1;0;1;1;0;0;1;0;1;1;1;1;1;0;1;0;1;0;1;1.253
1232;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0.643
1233;0;1;1;1;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;0.577
1234;0;1;1;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;0;0;0.346
1235;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;0;1.516
1236;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0.909
1237;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;0;0.867
1238;0;0;1;1;1;0;1;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0.182
1239;0;1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;1;1;1;0;0;0.717
1240;0;1;0;1;0;1;1;0;0;1;1;0;1;0;1;0;1;1;0;0;1;0.399
1241;1;1;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;1;0;-0.486
1242;1;1;1;0;1;1;1;0;0;1;1;1;1;0;0;0;0;0;1;1;0;0.696
1243;1;0;1;0;1;1;0;1;1;0;1;0;0;1;0;1;1;0;1;0;0;0.803
1244;1;1;0;1;1;1;0;1;0;0;1;1;1;0;1;0;0;1;1;1;0;0.777
1245;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1.44
1246;0;0;0;1;0;1;0;1;1;0;1;1;1;1;0;0;1;0;0;1;0;0.06
1247;1;1;0;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;0.299
1248;0;1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0.306
1249;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1.169
1250;0;0;0;1;1;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;1;0.042
1251;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0.739
1252;0;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;1;0.529
1253;1;0;1;1;0;0;1;1;1;0;1;0;0;1;1;1;1;0;0;1;1;0.873
1254;0;1;1;1;1;1;0;0;1;0;1;1;1;0;1;1;0;1;1;0;1;0.647
1255;1;1;1;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;0;0;1;0.539
1256;0;0;0;1;1;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0.335
1257;0;1;1;1;1;1;1;1;0;0;1;0;0;1;1;1;1;0;1;0;1;2.141
1258;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;0;1.058
1259;1;0;1;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0.438
1260;0;1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;1.494
1261;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;0;0;0;1;0;1;0.429
1262;0;0;1;1;0;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;1;0.597
1263;0;1;1;1;1;0;1;1;0;0;1;1;1;0;0;0;0;0;1;0;1;1.078
1264;1;0;0;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0.646
1265;0;0;1;0;1;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;0;0.499
1266;0;0;1;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0.007
1267;0;0;1;0;1;0;1;1;0;1;0;0;1;1;1;0;1;0;1;0;0;0.627
1268;1;1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;1;0;0;0;0;-0.09
1269;1;1;0;1;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0.681
1270;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0.264
1271;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0.486
1272;0;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;1;-0.069
1273;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;0.463
1274;0;1;0;1;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0.26
1275;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1.391
1276;1;0;1;1;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;1;0;0.811
1277;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0.607
1278;1;0;1;0;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;0;0.426
1279;0;1;1;1;1;1;0;1;1;1;0;1;1;0;1;0;0;0;1;0;1;0.834
1280;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0.441
1281;0;1;1;1;0;1;1;0;0;1;1;1;1;0;0;0;1;0;0;0;1;0.49
1282;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0.425
1283;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0.18
1284;1;1;0;0;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0.696
1285;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;0.155
1286;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;-0.167
1287;1;1;0;0;0;1;0;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0.665
1288;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0.538
1289;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;-0.202
1290;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0.694
1291;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0.964
1292;0;1;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0.958
1293;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;1;0;1;0.181
1294;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0.879
1295;0;0;1;1;1;1;1;0;1;0;1;0;1;1;1;1;0;0;0;1;0;1.027
1296;0;0;0;1;1;0;1;1;0;0;1;1;1;1;0;1;1;1;0;1;1;0.235
1297;1;1;1;1;1;1;0;1;0;1;1;0;0;1;1;1;1;0;1;1;1;0.436
1298;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0.541
1299;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;1;-0.092
1300;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;1;0;1;-0.074
1301;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0.902
1302;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;1;0;0;1;0.556
1303;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;0;1;0;0;0.764
1304;0;1;0;1;1;0;1;0;1;0;1;1;1;0;1;0;0;1;0;0;1;0.135
1305;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;-0.072
1306;0;1;1;0;1;1;1;1;1;0;1;0;0;0;1;1;0;1;0;1;0;0.299
1307;0;1;1;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;1;0.024
1308;0;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0.367
1309;0;1;1;0;1;1;0;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0.481
1310;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;1;1;0;1;0;0.67
1311;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;1;1;0;1;0;0.1
1312;1;1;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.373
1313;0;0;1;1;1;1;1;0;0;0;1;1;0;1;0;1;0;1;1;0;1;0.713
1314;1;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0.767
1315;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;0;1;0;0;1;0.452
1316;0;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0.802
1317;1;0;1;1;0;1;1;1;1;0;1;1;1;0;1;1;0;1;1;0;0;0.886
1318;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;0;0;0.745
1319;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;0;1;1;1;1;1;0.355
1320;1;1;0;1;0;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;0;0.661
1321;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;1;1;1.033
1322;1;1;1;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0.586
1323;0;1;1;1;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;1;0;0.474
1324;1;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0.641
1325;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0.848
1326;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;1;-0.253
1327;1;0;1;1;0;1;1;1;1;0;1;0;1;0;0;0;1;0;0;0;1;-0.34
1328;1;1;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;1;1;1;1.407
1329;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;0;1.041
1330;1;0;1;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0.704
1331;1;0;1;1;1;0;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0.635
1332;0;0;0;1;1;1;1;1;0;1;1;0;0;0;1;0;0;1;0;1;0;0.604
1333;0;0;1;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;0;1;0;-0.161
1334;1;1;1;0;0;0;1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0.365
1335;0;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0.736
1336;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;0;0;1;0;0.571
1337;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0.551
1338;1;0;1;0;1;1;1;1;1;0;1;1;0;0;0;0;1;0;1;0;0;0.648
1339;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0.622
1340;1;0;0;1;0;1;1;0;0;0;1;1;1;0;1;0;0;0;1;0;1;0.103
1341;1;1;1;0;1;1;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0.477
1342;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0.876
1343;1;1;1;0;0;0;1;0;1;1;1;1;0;1;0;1;1;0;0;0;0;1.101
1344;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0.828
1345;1;0;0;1;1;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;-0.173
1346;0;1;0;1;1;0;0;1;0;1;1;0;1;1;1;1;1;0;1;0;1;0.571
1347;0;0;1;1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0.297
1348;1;0;0;1;1;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;1;0.372
1349;0;0;1;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;1;0;1;-0.354
1350;1;0;1;1;0;0;1;0;0;1;1;1;1;1;1;0;1;0;1;1;1;-0.438
1351;1;0;1;0;1;1;0;1;0;1;1;1;0;0;0;1;0;0;1;1;1;0.223
1352;0;1;1;0;1;0;0;0;1;1;1;1;1;0;0;0;1;0;1;0;0;0.523
1353;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;0;1;1;0;1.138
1354;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1.246
1355;0;0;0;1;0;1;0;1;0;0;1;0;1;1;0;0;0;0;1;1;0;0.533
1356;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1;1.17
1357;0;0;0;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0.712
1358;1;0;1;0;1;1;0;1;1;0;0;1;1;1;0;0;0;1;0;1;0;0.703
1359;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1.282
1360;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;0.286
1361;0;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;1;-0.434
1362;1;0;1;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0.75
1363;1;1;1;1;1;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;0.278
1364;1;0;1;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;-0.518
1365;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;0;1;0;1;0.886
1366;1;1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;0;1;1;1;0;0.616
1367;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;1.171
1368;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;0;1;0;0;0;1;0.86
1369;1;1;0;1;1;0;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;0.714
1370;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0;0.728
1371;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;0.512
1372;1;0;1;0;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0;0;0;0.669
1373;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.253
1374;0;1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0.385
1375;1;1;1;0;0;0;1;0;0;1;0;1;1;1;0;1;1;1;1;0;1;0.572
1376;1;1;1;1;1;0;1;0;0;0;1;0;1;1;1;1;0;0;1;1;1;0.566
1377;1;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0.647
1378;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;1;1;0;0;1;0.313
1379;0;0;1;1;0;1;1;0;0;1;1;1;0;1;0;1;0;0;1;1;0;0.279
1380;0;0;0;1;0;1;0;1;0;1;1;0;1;1;1;0;0;0;1;0;0;1.033
1381;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;0;1;1.208
1382;0;0;1;0;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;0;0;1.23
1383;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;1;0;0.132
1384;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0.345
1385;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;1;1;0;1;1;0;0.739
1386;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1.383
1387;0;1;0;1;0;1;1;1;0;0;1;0;1;1;1;1;0;0;0;1;1;1.423
1388;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;1;0;0;1;1;0.457
1389;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0.568
1390;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;1;0;1;1;0;0;1.391
1391;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;0;1;0;0;1;1.187
1392;0;1;1;0;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1.488
1393;1;1;0;1;0;1;0;1;1;0;0;1;1;1;1;1;0;1;0;1;0;0.662
1394;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1.081
1395;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1.108
1396;1;1;0;0;1;1;1;1;1;0;1;0;0;1;1;0;0;1;1;1;0;0.366
1397;0;0;1;0;1;0;1;0;0;1;0;1;1;0;1;1;0;0;1;0;0;0.156
1398;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;0;1;0;0;1;1.251
1399;0;1;0;1;1;0;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;-0.058
1400;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0.092
1401;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;0;1;0;0;0;1.097
1402;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1.112
1403;0;1;0;1;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;0;0;0.72
1404;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0.094
1405;0;1;1;1;1;0;0;1;1;0;0;0;1;1;0;0;1;1;1;0;1;-0.05
1406;1;0;1;1;1;1;0;0;0;0;0;1;1;1;1;0;0;1;0;1;1;1.165
1407;0;1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;-0.034
1408;0;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0;1;0;1;1;0.458
1409;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1.248
1410;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;1;1;0;1;0;0;0.547
1411;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.448
1412;1;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;1;0;1;0;0;0.669
1413;0;0;0;1;1;1;1;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0.995
1414;0;1;1;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0.4
1415;0;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0.828
1416;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0.697
1417;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;1.256
1418;0;1;0;1;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0.746
1419;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;-0.003
1420;0;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;1;1;1
1421;0;0;1;1;1;0;0;1;1;1;0;1;1;0;1;0;0;0;1;0;1;0.944
1422;1;0;1;0;1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;0;1;0.714
1423;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;1;0.806
1424;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;0.127
1425;1;1;1;1;0;0;1;0;0;0;1;0;1;1;1;1;1;0;0;1;0;0.723
1426;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0.217
1427;1;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;1;0;0;-0.032
1428;0;0;1;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0.394
1429;0;0;0;1;1;1;0;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0.608
1430;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0.416
1431;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1.464
1432;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0.277
1433;1;0;1;1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0.485
1434;1;0;0;1;1;0;0;0;0;1;1;1;1;0;1;0;0;1;1;0;0;0.197
